Open,High,Low,Close,Contact,Open.Int,Rtn..1.Day,Rtn..1.Day.1,Rtn..2.Day,Date,sma20,ema14,dn,mavg,up,pctB,rsi14,macd,signal
2066,2069,2036.25,2038.1,277628,43824400,-0.0112,0.0185,0.0143,2005/06/02,2007.995,2026.218133,1936.608531,2007.995,2079.381469,0.710859289,56.65151106,2.025163587,1.727135407
2035,2079.5,2034.1,2075.85,299510,45031000,0.0185,-0.0041,-0.0017,2005/06/03,2013.3925,2032.835715,1938.700906,2013.3925,2088.084094,0.918102602,63.01364606,2.206209253,1.804256533
2070,2075,2063.1,2067.3,97852,45467600,-0.0041,0.0024,0.0075,2005/06/04,2017.45,2037.430953,1940.341285,2017.45,2094.558715,0.823244913,60.83582515,2.212748934,1.87999248
2065,2093.5,2064,2072.35,280400,44911400,0.0024,0.0051,0.0106,2005/06/06,2022.5125,2042.086826,1944.947199,2022.5125,2100.077801,0.821261566,61.67827214,2.24104176,1.967031932
2070,2088.4,2064.3,2082.9,224210,44620400,0.0051,0.0055,-0.0004,2005/06/07,2028.09,2047.528583,1950.001898,2028.09,2106.178102,0.850949754,63.44723844,2.190877421,2.032964006
2087,2097.9,2080.05,2094.35,282764,45196600,0.0055,-0.0058,-0.0109,2005/06/08,2033.85,2053.771438,1954.074728,2033.85,2113.625272,0.879190184,65.31840011,2.155558963,2.082716674
2093,2094,2077,2082.1,233534,46140000,-0.0058,-0.0051,0.0002,2005/06/09,2039.125,2057.54858,1961.260428,2039.125,2116.989572,0.775959908,61.68047216,2.081831236,2.114798791
2084,2099,2065.3,2071.55,318232,46276800,-0.0051,0.0053,0.0112,2005/06/10,2042.5825,2059.415436,1965.409932,2042.5825,2119.755068,0.687680031,58.65081385,1.879354828,2.107346094
2078,2087.85,2059.25,2082.6,283516,46830400,0.0053,0.0058,0.0133,2005/06/13,2047.98,2062.506711,1975.617106,2047.98,2120.342894,0.739210997,60.82145848,1.837518229,2.092256023
2085.15,2098,2075.15,2094.65,280456,46670200,0.0058,0.0075,0.0028,2005/06/14,2054.3525,2066.792483,1989.510465,2054.3525,2119.194535,0.81073593,63.0965466,1.814521713,2.068851371
2099,2112.9,2090.1,2110.35,232648,46774800,0.0075,-0.0047,-0.001,2005/06/15,2060.9575,2072.600152,2001.80675,2060.9575,2120.10825,0.917513723,65.8768747,1.741202645,2.01718397
2112.3,2114.5,2093,2100.45,339298,47684800,-0.0047,0.0037,0.0083,2005/06/16,2066.595,2076.313465,2015.504053,2066.595,2117.685947,0.831320926,62.67051298,1.669510279,1.956824119
2101,2112.3,2087.1,2108.2,314234,46781200,0.0037,0.0046,0.0191,2005/06/17,2071.4975,2080.565003,2024.347373,2071.4975,2118.647627,0.88920892,64.14187095,1.703411227,1.897087393
2124,2134,2114.05,2117.95,244370,47136400,0.0046,0.0144,0.0221,2005/06/20,2076.09,2085.549669,2029.6341,2076.09,2122.5459,0.950534813,65.95967718,1.65421791,1.837458559
2119,2150.95,2110.55,2148.55,254916,47872400,0.0144,0.0076,0.0092,2005/06/21,2081.65,2093.949713,2028.882311,2081.65,2134.417689,1.13391065,70.93901692,1.652847624,1.781601744
2150.55,2177,2150.55,2164.85,341248,45558200,0.0076,0.0016,0.0063,2005/06/22,2086.2925,2103.403085,2022.542666,2086.2925,2150.042334,1.116138864,73.18882178,1.651918555,1.733833668
2171.15,2174.35,2155,2168.3,237344,43363600,0.0016,0.0047,0.0057,2005/06/23,2092.335,2112.056007,2021.89856,2092.335,2162.77144,1.039245026,73.65373277,1.63682227,1.706885606
2148.4,2187.35,2145,2178.5,367542,42301400,0.0047,0.001,-0.0052,2005/06/24,2099.15,2120.915206,2023.270536,2099.15,2175.029464,1.022868746,75.03221054,1.615430844,1.68220923
2171,2199,2163.25,2180.65,341268,35064800,0.001,-0.0062,0.0066,2005/06/27,2105.0325,2128.879845,2023.262314,2105.0325,2186.802686,0.962378184,75.32527021,1.68947316,1.668314946
2180,2185.4,2165,2167.2,286770,28046600,-0.0062,0.0129,0.024,2005/06/28,2110.3375,2133.989199,2026.906463,2110.3375,2193.768537,0.840775461,69.80534557,1.806395946,1.675558646
2167.4,2198.3,2135,2195.15,278582,21493600,0.0129,0.011,0.0053,2005/06/29,2118.19,2142.143973,2033.874689,2118.19,2202.505311,0.956382118,74.05951476,1.958547009,1.707673838
2199.9,2224,2198,2219.2,270466,13642200,0.011,-0.0056,0.0021,2005/06/30,2125.3575,2152.41811,2032.698727,2125.3575,2218.016273,1.006387558,77.05514352,2.17697626,1.760292175
2189.05,2211.7,2182,2206.85,252464,38939800,-0.0056,0.0077,-0.0045,2005/07/01,2132.335,2159.675695,2037.229915,2132.335,2227.440085,0.891750874,72.42960229,2.261009105,1.827713419
2210,2227,2202,2223.9,195340,40192600,0.0077,-0.0121,-0.0002,2005/07/04,2139.9125,2168.238936,2041.05658,2139.9125,2238.76842,0.924797524,74.68861627,2.409020597,1.911732638
2223,2228.7,2193.3,2196.95,327998,40231200,-0.0121,0.0121,-0.0146,2005/07/05,2145.615,2172.067078,2047.416278,2145.615,2243.813722,0.761383237,65.54654204,2.508667827,2.006927002
2204.85,2227,2201.2,2223.45,251404,41241800,0.0121,-0.0264,-0.0157,2005/07/06,2152.07,2178.918134,2051.261477,2152.07,2252.878523,0.854037524,69.49987777,2.620724777,2.116249503
2222,2225,2156.15,2164.8,552770,43270800,-0.0264,0.011,0.0205,2005/07/07,2156.205,2177.035716,2060.563921,2156.205,2251.846079,0.544933621,54.57444225,2.450196152,2.209001204
2176.15,2194,2167.15,2188.55,431880,42239400,0.011,0.0094,0.0118,2005/07/08,2162.055,2178.570954,2073.815146,2162.055,2250.294854,0.650130574,58.46439064,2.335119016,2.280739632
2197.95,2214.8,2196,2209.15,205108,41643000,0.0094,0.0024,-0.0078,2005/07/11,2168.3825,2182.64816,2085.877402,2168.3825,2250.887598,0.747060489,61.54072118,2.233685743,2.328216276
2206,2227,2178.8,2214.45,436158,42760600,0.0024,-0.0102,-0.0192,2005/07/12,2174.3725,2186.888405,2096.908202,2174.3725,2251.836798,0.758683684,62.31408666,2.113350573,2.345416672
2212,2223.8,2186.35,2191.9,351976,43997200,-0.0102,-0.0091,0.005,2005/07/13,2178.45,2187.556618,2106.506411,2178.45,2250.393589,0.593476015,57.05696887,1.958410421,2.321131579
2197.95,2199,2166.6,2171.9,376230,44247400,-0.0091,0.0143,0.0289,2005/07/14,2182.0225,2185.469069,2119.439679,2182.0225,2244.605321,0.419127167,52.80214877,1.835799567,2.273886075
2175.1,2209.8,2165.55,2202.95,332094,43838200,0.0143,0.0144,0.0151,2005/07/15,2186.76,2187.79986,2133.614223,2186.76,2239.905777,0.6523169,58.03433194,1.647233126,2.189243023
2222.3,2287,2208,2234.7,286106,43187400,0.0144,0.0007,0.0017,2005/07/18,2192.5975,2194.053212,2145.684245,2192.5975,2239.510755,0.948727126,62.59995119,1.4130147,2.067503786
2232.9,2241.9,2225.1,2236.3,217602,43418200,0.0007,0.0009,-0.0043,2005/07/19,2196.985,2199.686117,2150.96546,2196.985,2243.00454,0.927155504,62.81947519,1.250415417,1.915247191
2243.5,2248,2234,2238.4,193516,44007800,0.0009,-0.0053,0.0122,2005/07/20,2200.6625,2204.847968,2153.756095,2200.6625,2247.568905,0.902263823,63.1254045,1.04935205,1.759597846
2244.7,2246,2217,2226.6,277776,43472400,-0.0053,0.0176,0.0267,2005/07/21,2203.5775,2207.748239,2157.846696,2203.5775,2249.308304,0.751717636,60.13138792,0.955771977,1.606337064
2225.1,2268,2222,2265.75,328906,39909600,0.0176,0.009,0.0148,2005/07/22,2207.94,2215.481807,2156.340692,2207.94,2259.539308,1.06018193,65.90872507,0.823894173,1.449693556
2271.35,2287.95,2266.55,2286.1,236680,35506800,0.009,0.0058,0.0149,2005/07/25,2213.2125,2224.897566,2153.01167,2213.2125,2273.41333,1.105369565,68.46662953,0.96972869,1.322624458
2289,2309,2274.15,2299.3,355650,29551400,0.0058,0.0091,0.0076,2005/07/26,2219.8175,2234.817891,2152.672751,2219.8175,2286.962249,1.091874283,70.0370634,1.068762441,1.223774682
2300,2324.5,2292.05,2320.15,247444,20463800,0.0091,-0.0014,-0.0044,2005/07/27,2226.0675,2246.195505,2147.049829,2226.0675,2305.085171,1.095325699,72.37716305,1.185245009,1.151490842
2309.5,2335.85,2295,2316.85,261776,11524800,-0.0014,-0.003,0.0142,2005/07/29,2230.95,2255.616105,2142.704337,2230.95,2319.195663,0.986709473,71.42633733,1.303151561,1.113259558
2299,2312.4,2281.9,2310,245284,40677200,-0.003,0.0173,0.0135,2005/08/01,2236.1075,2262.867291,2142.221845,2236.1075,2329.993155,0.893523908,69.38859725,1.497271744,1.122621451
2310.1,2353,2310.1,2349.85,226896,41204400,0.0173,-0.0037,0.0034,2005/08/02,2242.405,2274.464985,2136.510954,2242.405,2348.299046,1.007323142,74.03032223,1.861914972,1.190565846
2357.7,2365.9,2336,2341.1,401674,42295000,-0.0037,0.0071,0.0037,2005/08/03,2249.6125,2283.349654,2137.627385,2249.6125,2361.597615,0.908480629,71.46778088,2.09539273,1.306792589
2350,2362.25,2341,2357.75,246586,43239800,0.0071,-0.0034,-0.0179,2005/08/04,2256.3275,2293.2697,2135.653768,2256.3275,2377.001232,0.920234374,73.3576212,2.218809467,1.447130088
2350,2359,2345.6,2349.85,241300,43603000,-0.0034,-0.0146,-0.0189,2005/08/05,2265.58,2300.81374,2146.024367,2265.58,2385.135633,0.852430069,70.9561513,2.368933089,1.618801078
2345,2351.2,2308.75,2315.5,354320,43501200,-0.0146,-0.0044,0.0192,2005/08/08,2271.9275,2302.771908,2155.978962,2271.9275,2387.876038,0.687895858,61.52494069,2.485688131,1.787241016
2315,2329.95,2290.35,2305.35,441678,43656600,-0.0044,0.0237,0.0328,2005/08/09,2276.7375,2303.115654,2163.659081,2276.7375,2389.815919,0.626516183,59.02826907,2.604303654,1.957856707
2316,2365,2312.1,2359.95,394858,43846000,0.0237,0.0089,0.0002,2005/08/10,2284.0125,2310.693566,2169.191144,2284.0125,2398.833856,0.830676724,66.82674291,2.713864582,2.127703326
2365,2388.7,2352.6,2380.9,372714,44250400,0.0089,-0.0086,-0.0069,2005/08/11,2293.4625,2320.054424,2179.413261,2293.4625,2407.511739,0.883332238,69.24559186,2.741730167,2.287545393
2383,2383.85,2354,2360.45,327672,44131200,-0.0086,0.0017,0.0187,2005/08/12,2302.89,2325.440501,2199.964325,2302.89,2405.815675,0.779619249,64.31576103,2.727769515,2.424267368
2366.35,2371.35,2352,2364.55,235516,44308200,0.0017,0.0169,0.0077,2005/08/16,2310.97,2330.655101,2215.600511,2310.97,2406.339489,0.780907451,64.85597598,2.544264735,2.500084008
2353.1,2408.7,2348.55,2404.6,331546,44625800,0.0169,-0.009,-0.0082,2005/08/17,2319.465,2340.514421,2222.529083,2319.465,2416.400917,0.939130315,69.68396149,2.491556144,2.544102165
2410.5,2420,2375.6,2382.85,444404,43475600,-0.009,0.0008,-0.0073,2005/08/18,2326.7925,2346.159165,2234.045256,2326.7925,2419.539744,0.802205745,64.50161459,2.457793266,2.57065592
2385,2407,2378.1,2384.8,391434,42576000,0.0008,-0.0081,-0.0243,2005/08/19,2334.1125,2351.311276,2247.521225,2334.1125,2420.703775,0.792682491,64.75469293,2.292992586,2.562218087
2386.1,2404,2350.25,2365.55,349350,38458800,-0.0081,-0.0163,-0.0179,2005/08/22,2341.06,2353.209773,2269.012421,2341.06,2413.107579,0.669957134,60.19253984,2.085687527,2.517773575
2366.2,2372,2323.15,2326.95,512724,27703600,-0.0163,-0.0016,0.0094,2005/08/23,2344.12,2349.70847,2280.410516,2344.12,2407.829484,0.365247693,52.24417591,1.71244484,2.418678151
2325.1,2336,2298,2323.15,462030,20717200,-0.0016,0.011,0.0053,2005/08/24,2345.9725,2346.16734,2287.151964,2345.9725,2404.793036,0.305998878,51.52287556,1.414288229,2.274280779
2347,2354.9,2322.5,2348.8,295204,12951400,0.011,-0.0056,-0.0168,2005/08/25,2348.4475,2346.518362,2293.663493,2348.4475,2403.231507,0.50321718,55.94436121,1.342307569,2.118789379
2335,2345,2316.05,2335.55,299410,43774000,-0.0056,-0.0112,0.0061,2005/08/26,2349.2175,2345.055913,2295.626127,2349.2175,2402.808873,0.372484141,53.24285543,1.284325831,1.958406747
2327,2327,2287.3,2309.45,357090,45986600,-0.0112,0.0175,0.0239,2005/08/29,2348.8475,2340.308458,2294.274178,2348.8475,2403.420822,0.139040665,48.29557804,0.985472478,1.785207608
2313,2354.65,2313,2349.9,291364,45241600,0.0175,0.0063,0.0172,2005/08/30,2350.8425,2341.58733,2299.260301,2350.8425,2402.424699,0.490864096,55.23753089,0.670284195,1.582844058
2344.5,2367.9,2335.5,2364.75,225754,45356600,0.0063,0.0108,0.0183,2005/08/31,2351.5875,2344.675686,2299.654949,2351.5875,2403.520051,0.626726876,57.4938393,0.521965394,1.367752072
2392,2444,2371,2390.25,263366,43975400,0.0108,0.0074,0.0095,2005/09/01,2354.045,2350.752262,2299.733004,2354.045,2408.356996,0.83330574,61.11818312,0.441644549,1.162046735
2395,2412.4,2379,2408,309030,45740600,0.0074,0.002,0.0061,2005/09/02,2356.5575,2358.385293,2297.362692,2356.5575,2415.752308,0.934518684,63.45410832,0.275083699,0.960868532
2408.15,2431.75,2407.5,2412.85,230150,46201800,0.002,0.0041,0.0136,2005/09/05,2359.7075,2365.647254,2295.76138,2359.7075,2423.65362,0.915525601,64.08895448,0.229420177,0.796088013
2420.4,2426,2405.6,2422.8,262918,46537200,0.0041,0.0095,0.0083,2005/09/06,2365.0725,2373.26762,2298.896632,2365.0725,2431.248368,0.936167306,65.41625122,0.190513462,0.660113039
2430,2448.8,2428.7,2445.75,211016,47576000,0.0095,-0.0011,0.0128,2005/09/08,2372.0925,2382.931938,2303.023402,2372.0925,2441.161598,1.033216028,68.32435399,0.251947365,0.538961906
2447.1,2450,2433.5,2442.95,208458,47102800,-0.0011,0.014,0.0177,2005/09/09,2376.2425,2390.934346,2300.901148,2376.2425,2451.583852,0.942701773,67.57773108,0.508629095,0.452773379
2453,2479.7,2452.15,2477.1,178588,47788000,0.014,0.0037,0.0025,2005/09/12,2381.0525,2402.4231,2293.79493,2381.0525,2468.31007,1.050367723,71.64721113,0.827749667,0.435248623
2465.65,2489,2465.65,2486.3,227802,48746400,0.0037,-0.0012,0.012,2005/09/13,2387.345,2413.606687,2289.436799,2387.345,2485.253201,1.005345817,72.64339503,1.100000701,0.482994901
2484.05,2503,2462.6,2483.25,407698,49912400,-0.0012,0.0132,0.0233,2005/09/14,2393.28,2422.892462,2287.540932,2393.28,2499.019068,0.925434052,71.74343628,1.398858477,0.580427466
2490,2519.25,2485,2516.15,296844,48479200,0.0132,0.0099,0.0178,2005/09/15,2398.8575,2435.3268,2280.324402,2398.8575,2517.390598,0.994766872,75.29837945,1.792071012,0.730474851
2518,2544.5,2508.15,2541.1,323652,49038200,0.0099,0.0078,0.0084,2005/09/16,2406.77,2449.429893,2273.37209,2406.77,2540.16791,1.003493645,77.59993725,2.071435479,0.930069493
2549,2565,2540.55,2560.95,261572,48181800,0.0078,0.0006,-0.0008,2005/09/19,2415.5775,2464.299241,2266.774031,2415.5775,2564.380969,0.988471474,79.25595339,2.422829422,1.173781631
2555,2568.95,2543,2562.45,359634,46639600,0.0006,-0.0014,-0.0342,2005/09/20,2425.4225,2477.386009,2265.520866,2425.4225,2585.324134,0.928474359,79.3800098,2.720977624,1.454944316
2560,2565,2502.75,2558.85,754358,44766000,-0.0014,-0.0328,-0.0331,2005/09/21,2437.0175,2488.247874,2273.763191,2437.0175,2600.271809,0.873137166,78.1717194,2.916378499,1.750992219
2554,2557.3,2464.2,2474.85,730020,39941600,-0.0328,-0.0003,0.0344,2005/09/22,2444.6025,2486.461491,2289.312647,2444.6025,2599.892353,0.597390459,56.54409195,2.949378791,2.02218663
2482.25,2495.85,2451,2474.05,535686,37201200,-0.0003,0.0347,0.0419,2005/09/23,2450.865,2484.806626,2301.546983,2450.865,2600.183017,0.577636311,56.38409518,3.011997475,2.264880831
2490,2564,2482.6,2559.9,462040,29593400,0.0347,0.0069,0.0164,2005/09/26,2462.0825,2494.819076,2315.41704,2462.0825,2608.74796,0.833471493,67.13215747,3.114549029,2.488719534
2562.05,2594.7,2553,2577.6,518306,24311000,0.0069,0.0094,0.0135,2005/09/27,2475.49,2505.856532,2338.372402,2475.49,2612.607598,0.872344621,68.83721561,3.260861865,2.695608799
2578,2607.9,2558.35,2601.8,437712,19516600,0.0094,0.0041,-0.0034,2005/09/28,2488.085,2518.648995,2353.166606,2488.085,2623.003394,0.921421411,71.04860052,3.302002703,2.863378987
2606.25,2634.8,2604,2612.5,349050,12341600,0.0041,-0.0075,0.0056,2005/09/29,2500.4725,2531.162462,2367.646725,2500.4725,2633.298275,0.921708438,71.9948783,3.268359383,2.996370532
2611,2611,2555,2593,713132,39820000,-0.0075,0.0132,0.0265,2005/09/30,2510.61,2539.407467,2382.102885,2510.61,2639.117115,0.820565908,67.65493476,3.204796284,3.083255739
2599.9,2629.95,2596.15,2627.2,336978,41372000,0.0132,0.0132,0.0067,2005/10/03,2521.57,2551.113138,2392.548779,2521.57,2650.591221,0.909351266,70.96119748,3.13247189,3.128977324
2630.1,2666.7,2628,2661.8,349360,40455800,0.0132,-0.0064,-0.0354,2005/10/04,2534.0175,2565.871386,2401.369103,2534.0175,2666.665897,0.981658666,73.87114033,3.017009535,3.140158551
2665,2665,2636,2644.8,439986,42657600,-0.0064,-0.0292,-0.0292,2005/10/05,2545.1175,2576.395201,2414.413853,2545.1175,2675.821147,0.881330217,70.15150588,2.765989945,3.119782012
2618,2630,2561,2567.45,768774,50414200,-0.0292,0.0001,-0.0019,2005/10/06,2551.2025,2575.202508,2428.482076,2551.2025,2673.922924,0.566197213,56.26841363,2.441048576,3.056343246
2574.9,2595,2535.55,2567.7,836886,50229400,0.0001,-0.002,0.0076,2005/10/07,2557.44,2574.202174,2445.121749,2557.44,2669.758251,0.545673788,56.29851663,2.153664558,2.949578304
2570,2590.9,2553.55,2562.5,424336,48805400,-0.002,0.0096,-0.011,2005/10/10,2561.71,2572.641884,2455.612518,2561.71,2667.807482,0.503722991,55.44361899,2.174849055,2.828910215
2572,2590,2522.5,2587.1,689632,47965800,0.0096,-0.0204,-0.0389,2005/10/11,2566.75,2574.569633,2466.019339,2566.75,2667.480661,0.601011945,58.64311406,2.268675065,2.714096033
2570,2585.9,2528.25,2534.2,684296,48084400,-0.0204,-0.0188,-0.0192,2005/10/13,2569.2975,2569.187015,2474.755671,2569.2975,2663.839329,0.314381104,50.28158433,1.996864926,2.572818871
2508.8,2531.8,2481.1,2486.5,694906,50567400,-0.0188,-0.0004,-0.0103,2005/10/14,2567.815,2558.16208,2469.146261,2567.815,2666.483739,0.087939399,44.16641789,1.600604461,2.394575335
2483.7,2510,2458.65,2485.5,548486,48927600,-0.0004,-0.0099,-0.0319,2005/10/17,2565.035,2548.473802,2460.550455,2565.035,2669.519545,0.11939347,44.04547872,1.159275576,2.1753313
2491.25,2514.9,2445.2,2460.95,604844,47578000,-0.0099,-0.0223,-0.0273,2005/10/18,2560.035,2536.803962,2446.103353,2560.035,2673.966647,0.065155938,41.07205116,0.636278328,1.91080561
2435.35,2447,2387.15,2406.15,910094,51034600,-0.0223,-0.0051,0.0164,2005/10/19,2552.22,2519.383434,2420.041804,2552.22,2684.398196,-0.052549531,35.33742999,0.132551094,1.618201293
2430.15,2445,2360,2393.8,845868,47714200,-0.0051,0.0216,0.0001,2005/10/20,2543.9675,2502.638976,2394.939824,2543.9675,2692.995176,-0.003824202,34.17920899,-0.492357025,1.292267337
2395,2449.7,2382,2445.5,673858,42693200,0.0216,-0.021,-0.0114,2005/10/21,2542.5,2495.020446,2390.235894,2542.5,2694.764106,0.181474503,42.65296081,-1.144881216,0.925762251
2450.2,2450.2,2387.4,2394.05,590708,38306800,-0.021,0.0099,0.0082,2005/10/24,2538.5,2481.55772,2375.433271,2538.5,2701.566729,0.057083161,37.48154304,-1.78572918,0.485698003
2402.95,2453.8,2395,2417.65,752764,28198200,0.0099,-0.0017,-0.0234,2005/10/25,2531.3875,2473.03669,2360.455467,2531.3875,2702.319533,0.167301974,41.01433626,-2.094639627,0.00088526
2412.3,2435.8,2402,2413.65,499280,21167400,-0.0017,-0.0218,-0.0482,2005/10/26,2523.19,2465.118465,2346.288139,2523.19,2700.091861,0.190393309,40.5956181,-2.383289047,-0.485798515
2412,2415.75,2348.65,2361.1,549696,16632000,-0.0218,-0.027,-0.0006,2005/10/27,2511.155,2451.249336,2324.785392,2511.155,2697.524608,0.097426315,35.47207786,-2.749586389,-0.969153054
2348,2348,2290.05,2297.3,624986,51237800,-0.027,0.0271,0.0324,2005/10/28,2495.395,2430.722758,2293.323847,2495.395,2697.466153,0.009838497,30.44774137,-3.322427308,-1.467120041
2309,2362,2309,2359.65,418300,47617200,0.0271,0.0051,0.0211,2005/10/31,2483.7275,2421.24639,2278.622106,2483.7275,2688.832894,0.197527457,39.47086699,-3.732329238,-1.952520882
2374.25,2384,2367.1,2371.65,149026,47958400,0.0051,0.016,0.0328,2005/11/01,2470.95,2414.633538,2271.424147,2470.95,2670.475853,0.251160066,41.05581921,-3.963535977,-2.407641667
2370,2413.4,2357,2409.55,427238,45931800,0.016,0.0165,0.0281,2005/11/02,2458.3375,2413.955733,2277.662342,2458.3375,2639.012658,0.36498559,45.87621326,-3.994639165,-2.796784127
2420,2452.5,2398.05,2449.35,414716,45836600,0.0165,0.0114,0.0128,2005/11/07,2448.565,2418.674969,2289.429812,2448.565,2607.700188,0.502466456,50.45808513,-3.843209854,-3.09659842
2459,2496.85,2448,2477.3,498572,46505200,0.0114,0.0014,0.0051,2005/11/08,2444.0575,2426.49164,2293.787246,2444.0575,2594.327754,0.61060905,53.43907041,-3.419177586,-3.278092688
2494.4,2513,2464.05,2480.75,650394,49457400,0.0014,0.0037,0.0271,2005/11/09,2439.71,2433.726088,2299.291623,2439.71,2580.128377,0.646134719,53.80853325,-2.929485136,-3.3708533
2489.7,2494.7,2467.25,2489.95,439584,50752600,0.0037,0.0234,0.0277,2005/11/10,2436.0825,2441.222609,2305.109143,2436.0825,2567.055857,0.705642969,54.83768341,-2.624387947,-3.397642067
2501.3,2551.7,2500,2548.1,495554,47033600,0.0234,0.0043,0.0143,2005/11/11,2434.1325,2455.472928,2311.302792,2434.1325,2556.962208,0.963924817,60.78493733,-1.985250646,-3.312715873
2557.7,2571,2530.1,2559,522620,46867800,0.0043,0.0099,0.0198,2005/11/14,2435.3725,2469.276538,2308.106383,2435.3725,2562.638617,0.985704692,61.80039223,-1.350982476,-3.093666447
2560.25,2588.5,2554.6,2584.45,387380,47271600,0.0099,0.0097,0.0154,2005/11/16,2440.27,2484.632999,2298.768274,2440.27,2581.771726,1.009463751,64.13555829,-0.680890988,-2.754617753
2587.55,2615.5,2562.5,2609.55,582500,44227600,0.0097,0.0056,-0.0011,2005/11/17,2446.4725,2501.288599,2287.756252,2446.4725,2605.188748,1.013739147,66.32217905,0.093032874,-2.30388788
